PDB_COMPLEX_ID,ENTRY_ID,ASSEMBLY_ID,BOUND_MOLECULE_TYPE,TOTAL_CHAIN_COUNT
PDB-CPX-102360,9jkd,1,short RNA,1
PDB-CPX-102421,6tb3,1,tRNA,1
PDB-CPX-102421,6tb3,1,mRNA,1
PDB-CPX-102425,6wex,1,antibody,6
PDB-CPX-102442,4yv9,1,peptide,2
PDB-CPX-102442,4yv9,2,peptide,2
PDB-CPX-102452,6j9e,1,short RNA,1
PDB-CPX-102454,8tw6,1,antibody,1
PDB-CPX-102457,3mlu,1,antibody,2
PDB-CPX-102457,6mnq,1,antibody,2
PDB-CPX-102457,6mnr,1,antibody,2
PDB-CPX-102463,7dss,1,antibody,60
PDB-CPX-102464,7dst,1,antibody,60
PDB-CPX-102476,5i9q,1,antibody,2
PDB-CPX-102476,5i9q,2,antibody,2
PDB-CPX-102476,5igx,1,antibody,2
PDB-CPX-102477,5fec,1,antibody,2
PDB-CPX-102477,5fec,2,antibody,2
PDB-CPX-102482,5xs7,1,antibody,120
PDB-CPX-102495,6gts,1,short DNA,2
PDB-CPX-102529,8q5o,1,short DNA,2
PDB-CPX-102537,6okk,1,tRNA,1
PDB-CPX-102548,7pbu,1,short DNA,4
PDB-CPX-102549,7qqk,1,short RNA,4
PDB-CPX-102560,3jab,1,antibody,4
PDB-CPX-102575,4r7d,1,antibody,1
PDB-CPX-102575,4r7d,2,antibody,1
PDB-CPX-102575,4r7d,3,antibody,1
PDB-CPX-102575,4r7d,4,antibody,1
PDB-CPX-102575,4r7d,5,antibody,1
PDB-CPX-102575,4r7d,6,antibody,1
PDB-CPX-102575,4r7d,7,antibody,1
PDB-CPX-102575,4r7d,8,antibody,1
PDB-CPX-102578,4s1q,1,antibody,2
PDB-CPX-102578,4s1r,1,antibody,2
PDB-CPX-102578,4s1s,1,antibody,2
PDB-CPX-102578,4ybl,1,antibody,2
PDB-CPX-102578,4ybl,2,antibody,2
PDB-CPX-102578,4yc2,1,antibody,2
PDB-CPX-102578,4yc2,2,antibody,2
PDB-CPX-102578,5cd5,1,antibody,2
PDB-CPX-102578,5f96,1,antibody,2
PDB-CPX-102578,5f9o,1,antibody,2
PDB-CPX-102578,5f9w,1,antibody,2
PDB-CPX-102578,5f9w,2,antibody,2
PDB-CPX-102578,5fcu,1,antibody,2
PDB-CPX-102578,5te6,1,antibody,2
PDB-CPX-102578,5uem,1,antibody,2
PDB-CPX-102578,5wb9,1,antibody,2
PDB-CPX-102578,6bck,1,antibody,2
PDB-CPX-102578,6oej,1,antibody,2
PDB-CPX-102578,6oej,2,antibody,2
PDB-CPX-102578,6ofi,1,antibody,2
PDB-CPX-102578,6oz2,1,antibody,2
PDB-CPX-102578,6oz3,1,antibody,2
PDB-CPX-102578,7n8q,2,antibody,2
PDB-CPX-102578,7sx6,1,antibody,2
PDB-CPX-102578,7sx6,2,antibody,2
PDB-CPX-102578,7sx7,1,antibody,2
PDB-CPX-102578,7sx7,2,antibody,2
PDB-CPX-102580,5kjr,1,antibody,2
PDB-CPX-102581,5w4l,1,antibody,4
PDB-CPX-102581,5w4l,2,antibody,4
PDB-CPX-102582,6mfp,1,antibody,2
PDB-CPX-102582,6mfp,2,antibody,2
PDB-CPX-102583,6mg7,1,antibody,2
PDB-CPX-102584,6w4m,1,antibody,2
PDB-CPX-102585,7n8q,1,antibody,2
PDB-CPX-102614,4y7m,1,antibody,1
PDB-CPX-102614,4y7m,2,antibody,1
PDB-CPX-102619,8evd,1,antibody,2
PDB-CPX-102619,8evd,2,antibody,2
PDB-CPX-102619,8evd,3,antibody,2
PDB-CPX-102619,8f6u,1,antibody,2
PDB-CPX-102619,8f6v,1,antibody,2
PDB-CPX-102643,5aj3,1,mRNA,1
PDB-CPX-102643,5aj3,1,peptide,3
PDB-CPX-102644,7nsi,1,tRNA,1
PDB-CPX-102644,7nsi,1,mRNA,1
PDB-CPX-102644,7nsi,1,peptide,1
PDB-CPX-102645,7nqh,1,tRNA,1
PDB-CPX-102645,7nqh,1,mRNA,1
PDB-CPX-102645,7nqh,1,peptide,1
PDB-CPX-102646,7nql,1,tRNA,1
PDB-CPX-102646,7nql,1,mRNA,1
PDB-CPX-102646,7nql,1,peptide,1
PDB-CPX-102647,6ydw,1,tRNA,19
PDB-CPX-102647,6ydw,1,mRNA,1
PDB-CPX-102647,6ydw,1,peptide,1
PDB-CPX-102648,6ydp,1,tRNA,19
PDB-CPX-102648,6ydp,1,mRNA,1
PDB-CPX-102648,6ydp,1,peptide,1
PDB-CPX-102649,6gaw,1,tRNA,1
PDB-CPX-102649,6gaw,1,peptide,1
PDB-CPX-102650,7nsj,1,tRNA,1
PDB-CPX-102650,7nsj,1,mRNA,1
PDB-CPX-102650,7nsj,1,peptide,1
PDB-CPX-102651,8oin,1,tRNA,1
PDB-CPX-102651,8oin,1,mRNA,1
PDB-CPX-102651,8oin,1,short RNA,1
PDB-CPX-102652,8oip,1,mRNA,1
PDB-CPX-102653,6gaz,1,peptide,1
PDB-CPX-102666,8rdv,1,mRNA,1
PDB-CPX-102677,8g6r,1,short RNA,2
PDB-CPX-102678,7cc9,1,short DNA,2
PDB-CPX-102678,7cc9,2,short DNA,2
PDB-CPX-102678,7cc9,3,short DNA,2
PDB-CPX-102678,7ccd,1,short DNA,2
PDB-CPX-102678,7ccd,2,short DNA,2
PDB-CPX-102678,7ccj,1,short DNA,2
PDB-CPX-102678,7ccj,2,short DNA,2
PDB-CPX-102684,4msw,1,antibody,1
PDB-CPX-102697,9bh5,1,tRNA,2
PDB-CPX-102697,9bh5,1,mRNA,1
PDB-CPX-102703,4iqj,1,short DNA,4
PDB-CPX-102704,4v6f,2,tRNA,3
PDB-CPX-102704,4v6f,2,mRNA,1
PDB-CPX-102705,4v6f,1,tRNA,3
PDB-CPX-102705,4v6f,1,mRNA,1
PDB-CPX-102707,9fxo,1,tRNA,3
PDB-CPX-102707,9fxo,1,mRNA,1
PDB-CPX-102708,8qhu,1,tRNA,1
PDB-CPX-102709,4wq1,1,tRNA,3
PDB-CPX-102709,4wq1,1,mRNA,1
PDB-CPX-102709,4wq1,2,tRNA,3
PDB-CPX-102709,4wq1,2,mRNA,1
PDB-CPX-102716,8yvm,1,antibody,2
PDB-CPX-102716,8yvn,1,antibody,8
PDB-CPX-102716,8zyx,1,antibody,2
PDB-CPX-102724,9bth,1,antibody,2
PDB-CPX-102725,6vtt,1,antibody,1
PDB-CPX-102727,7ly9,1,antibody,8
PDB-CPX-102728,6vzi,1,antibody,12
PDB-CPX-102743,7pda,1,peptide,6
PDB-CPX-102744,8ci5,1,short RNA,1
PDB-CPX-102770,7wul,1,peptide,1
PDB-CPX-102770,7wum,1,peptide,1
PDB-CPX-102770,7wun,1,peptide,1
PDB-CPX-102784,8jsi,1,short DNA,4
PDB-CPX-102784,8wd8,1,short DNA,4
PDB-CPX-102811,6gu0,1,peptide,1
PDB-CPX-102816,4s04,1,short DNA,2
PDB-CPX-102816,4s04,2,short DNA,2
PDB-CPX-102841,6is0,1,short RNA,1
PDB-CPX-102848,9f7l,1,short DNA,8
PDB-CPX-102850,5aj4,1,mRNA,1
PDB-CPX-102850,5aj4,1,peptide,2
PDB-CPX-102851,4v19,1,short RNA,2
PDB-CPX-102853,7nsh,1,tRNA,1
PDB-CPX-102854,6gb2,1,tRNA,1
PDB-CPX-102865,9bio,1,antibody,12
PDB-CPX-102878,8z2n,1,short DNA,2
PDB-CPX-102880,8z79,1,short DNA,4
PDB-CPX-102895,8y3h,1,antibody,360
PDB-CPX-102895,8y3i,1,antibody,360
PDB-CPX-102895,8y3k,1,antibody,360
PDB-CPX-102895,8y3l,1,antibody,240
PDB-CPX-102903,8iuf,1,peptide,2
PDB-CPX-102905,8j9h,1,peptide,2
PDB-CPX-102906,8j9i,1,peptide,2
PDB-CPX-102907,8j9j,1,peptide,2
PDB-CPX-102920,6y0x,1,peptide,4
PDB-CPX-102920,6y0x,2,peptide,4
PDB-CPX-102933,7msc,1,tRNA,1
PDB-CPX-102933,7msc,1,mRNA,1
PDB-CPX-102933,7msh,1,tRNA,1
PDB-CPX-102933,7msh,1,mRNA,1
PDB-CPX-102933,7msm,1,tRNA,1
PDB-CPX-102933,7msm,1,mRNA,1
PDB-CPX-102933,7msz,1,tRNA,1
PDB-CPX-102933,7msz,1,mRNA,1
PDB-CPX-102934,7mt2,1,tRNA,1
PDB-CPX-102934,7mt2,1,mRNA,1
PDB-CPX-102934,7mt3,1,tRNA,1
PDB-CPX-102934,7mt3,1,mRNA,1
PDB-CPX-102934,7mt7,1,tRNA,2
PDB-CPX-102934,7mt7,1,mRNA,1
PDB-CPX-102935,7kgb,1,tRNA,1
PDB-CPX-102941,5xsp,1,short RNA,2
PDB-CPX-103011,6dfi,1,antibody,2
PDB-CPX-103021,5gjb,1,short RNA,1
PDB-CPX-103025,8uu8,1,tRNA,1
PDB-CPX-103025,8uu8,1,mRNA,1
PDB-CPX-103027,8uu7,1,tRNA,1
PDB-CPX-103028,8uu5,1,tRNA,1
PDB-CPX-103028,8uu5,1,mRNA,1
PDB-CPX-103029,8uu6,1,tRNA,1
PDB-CPX-103029,8uu6,1,mRNA,1
PDB-CPX-103030,8uu9,1,tRNA,1
PDB-CPX-103030,8uu9,1,mRNA,1
PDB-CPX-103036,6vrh,1,antibody,1
PDB-CPX-103036,6vrk,1,antibody,1
PDB-CPX-103036,6vrl,1,antibody,1
PDB-CPX-103037,6u2f,1,peptide,1
PDB-CPX-103038,5vlp,1,antibody,1
PDB-CPX-103038,5vlp,1,peptide,1
PDB-CPX-103038,6u3i,1,antibody,1
PDB-CPX-103038,6u3i,1,peptide,1
PDB-CPX-103040,7mw8,1,short RNA,1
PDB-CPX-103040,7mw8,2,short RNA,1
PDB-CPX-103040,7mw8,3,short RNA,1
PDB-CPX-103040,7mw8,4,short RNA,1
PDB-CPX-103040,7mw8,5,short RNA,1
PDB-CPX-103040,7mw8,6,short RNA,1
PDB-CPX-103043,6px6,1,antibody,1
PDB-CPX-103045,9eji,1,antibody,2
PDB-CPX-103045,9eji,1,peptide,1
PDB-CPX-103053,7lmb,1,short DNA,1
PDB-CPX-103054,6d6v,1,short DNA,1
PDB-CPX-103055,7qiz,1,mRNA,1
PDB-CPX-103055,7qiz,1,short RNA,2
PDB-CPX-103056,7qiw,1,short RNA,1
PDB-CPX-103078,4v42,1,tRNA,3
PDB-CPX-103078,4v42,1,mRNA,1
PDB-CPX-103099,5kvd,1,antibody,2
PDB-CPX-103099,5kvf,1,antibody,2
PDB-CPX-103099,5kvg,1,antibody,2
PDB-CPX-103106,5jhl,1,antibody,2
PDB-CPX-103113,8acb,1,short RNA,1
PDB-CPX-103126,6tej,1,antibody,1
PDB-CPX-103132,9ccg,1,antibody,4
PDB-CPX-103141,8wfd,1,short DNA,2
PDB-CPX-103142,6xgc,1,antibody,6
PDB-CPX-103142,8ut4,1,antibody,2
PDB-CPX-103142,8ut5,1,antibody,2
PDB-CPX-103154,6ilc,1,peptide,1
PDB-CPX-103154,6ile,1,peptide,1
PDB-CPX-103176,9fi8,1,short RNA,3
PDB-CPX-103184,8r7s,1,peptide,1
PDB-CPX-103184,8r7s,2,peptide,1
PDB-CPX-103184,8r7t,1,peptide,1
PDB-CPX-103184,8r7t,2,peptide,1
PDB-CPX-103184,8r7u,1,peptide,1
PDB-CPX-103184,8r7u,2,peptide,1
PDB-CPX-103239,8rdu,1,short DNA,1
PDB-CPX-103244,6nb3,1,antibody,4
PDB-CPX-103244,6nb4,1,antibody,2
PDB-CPX-103255,8czz,1,antibody,12
PDB-CPX-103256,8dok,1,antibody,12
PDB-CPX-103257,9df0,1,antibody,2
PDB-CPX-103258,9dez,1,antibody,6
PDB-CPX-103259,7wku,1,peptide,1
PDB-CPX-103259,7wku,2,peptide,1
PDB-CPX-103259,7wku,3,peptide,1
PDB-CPX-103259,7wku,4,peptide,1
PDB-CPX-103259,7wku,5,peptide,1
PDB-CPX-103259,7wku,6,peptide,1
PDB-CPX-103262,8wa1,1,short DNA,2
PDB-CPX-103263,8wa0,1,short RNA,1
PDB-CPX-103270,8fxi,1,peptide,2
PDB-CPX-103278,7re7,1,antibody,2
PDB-CPX-103278,7re7,2,antibody,2
PDB-CPX-103279,6vqo,1,antibody,2
PDB-CPX-103279,6vqo,2,antibody,2
PDB-CPX-103279,6vrm,1,antibody,2
PDB-CPX-103279,6vrn,1,antibody,2
PDB-CPX-103279,6w51,1,antibody,2
PDB-CPX-103279,6w51,2,antibody,2
PDB-CPX-103279,6w51,3,antibody,2
PDB-CPX-103279,6w51,4,antibody,2
PDB-CPX-103280,7n1e,1,antibody,2
PDB-CPX-103280,7n1f,1,antibody,2
PDB-CPX-103280,7n6e,1,antibody,2
PDB-CPX-103280,7n6e,2,antibody,2
PDB-CPX-103280,7pbe,1,antibody,2
PDB-CPX-103280,7pbe,2,antibody,2
PDB-CPX-103280,8gom,1,antibody,2
PDB-CPX-103280,8gon,1,antibody,2
PDB-CPX-103283,6uz1,1,antibody,2
PDB-CPX-103283,6uz1,2,antibody,2
PDB-CPX-103284,7bbg,1,antibody,2
PDB-CPX-103285,6vm7,1,antibody,2
PDB-CPX-103285,6vm8,1,antibody,2
PDB-CPX-103285,6vm9,1,antibody,2
PDB-CPX-103285,6vma,1,antibody,2
PDB-CPX-103285,6vmc,1,antibody,2
PDB-CPX-103286,7qpj,1,antibody,2
PDB-CPX-103287,6z9v,1,peptide,1
PDB-CPX-103287,6z9v,2,peptide,1
PDB-CPX-103287,6z9x,1,peptide,1
PDB-CPX-103287,6z9x,2,peptide,1
PDB-CPX-103288,7q9a,1,antibody,2
PDB-CPX-103292,7q99,1,antibody,2
PDB-CPX-103293,7q9b,1,antibody,2
PDB-CPX-103295,8eb2,1,antibody,2
PDB-CPX-103295,8eb2,1,peptide,1
PDB-CPX-103295,8eb2,2,antibody,2
PDB-CPX-103295,8eb2,2,peptide,1
PDB-CPX-103295,8eb2,3,antibody,2
PDB-CPX-103295,8eb2,3,peptide,1
PDB-CPX-103296,7tr4,1,antibody,2
PDB-CPX-103317,8oiq,1,tRNA,1
PDB-CPX-103317,8oiq,1,short RNA,1
PDB-CPX-103325,8cxg,1,antibody,6
PDB-CPX-103325,8cxh,1,antibody,4
PDB-CPX-103330,8psn,1,short DNA,1
PDB-CPX-103331,8pso,1,short DNA,1
PDB-CPX-103335,8psx,1,short RNA,1
PDB-CPX-103336,8psz,1,short RNA,1
PDB-CPX-103338,8pt6,1,short DNA,1
PDB-CPX-103343,9hbv,1,short RNA,2
PDB-CPX-103349,9hbw,1,short RNA,3
PDB-CPX-103351,9hbz,1,short RNA,6
PDB-CPX-103355,7fej,1,antibody,120
PDB-CPX-103367,5jr6,1,peptide,1
PDB-CPX-103370,5mfx,1,short RNA,1
PDB-CPX-103378,8jtj,1,short DNA,1
PDB-CPX-103396,4yit,1,short DNA,2
PDB-CPX-103396,4yit,2,short DNA,2
PDB-CPX-103406,7t6x,1,antibody,5
PDB-CPX-103451,9k2r,1,antibody,2
PDB-CPX-103451,9k2r,2,antibody,2
PDB-CPX-103451,9k2r,3,antibody,2
PDB-CPX-103474,7um0,1,short DNA,1
PDB-CPX-103475,7s01,1,short DNA,2
PDB-CPX-103483,8dv6,1,antibody,4
PDB-CPX-103489,5x2m,1,antibody,2
PDB-CPX-103489,5x2m,2,antibody,2
PDB-CPX-103489,5x2n,1,antibody,2
PDB-CPX-103489,5x2n,2,antibody,2
PDB-CPX-103489,5x2o,1,antibody,2
PDB-CPX-103489,5x2o,2,antibody,2
PDB-CPX-103489,5x2p,1,antibody,2
PDB-CPX-103489,5x2p,2,antibody,2
PDB-CPX-103489,5x2q,1,antibody,2
PDB-CPX-103489,5x2q,2,antibody,2
PDB-CPX-103494,8t2r,1,short RNA,1
PDB-CPX-103494,8t2t,1,short RNA,1
PDB-CPX-103503,7mjv,1,short RNA,1
PDB-CPX-103503,7mjw,1,short RNA,1
PDB-CPX-103503,7mjw,2,short RNA,1
PDB-CPX-103503,7mjx,1,short RNA,1
PDB-CPX-103503,7mjx,2,short RNA,1
PDB-CPX-103503,7mjy,1,short RNA,1
PDB-CPX-103508,9v24,1,peptide,1
PDB-CPX-103510,9v21,1,peptide,1
PDB-CPX-103511,9v27,1,peptide,1
PDB-CPX-103514,9v25,1,peptide,1
PDB-CPX-103519,8oj2,1,short DNA,2
PDB-CPX-103541,9isf,1,antibody,1
PDB-CPX-103541,9ish,1,antibody,1
PDB-CPX-103541,9ish,2,antibody,1
PDB-CPX-103560,6b3m,1,antibody,6
PDB-CPX-103560,6b3m,2,antibody,6
PDB-CPX-103561,5id6,1,short RNA,1
PDB-CPX-103561,9kwc,1,short RNA,1
PDB-CPX-103564,5xus,1,short DNA,1
PDB-CPX-103565,5xut,1,short DNA,1
PDB-CPX-103566,5xuu,1,short DNA,1
PDB-CPX-103567,5xuz,1,short DNA,1
PDB-CPX-103567,5xuz,2,short DNA,1
PDB-CPX-103568,8y0a,1,short DNA,1
PDB-CPX-103568,8y0a,2,short DNA,1
PDB-CPX-103570,6omv,1,short DNA,2
PDB-CPX-103574,8y04,1,short DNA,2
PDB-CPX-103575,8y05,1,short DNA,2
PDB-CPX-103576,8y06,1,short DNA,2
PDB-CPX-103577,8y07,1,short DNA,2
PDB-CPX-103577,8y07,2,short DNA,2
PDB-CPX-103578,8y08,1,short DNA,2
PDB-CPX-103578,8y08,2,short DNA,2
PDB-CPX-103579,8y09,1,short DNA,2
PDB-CPX-103579,8y09,2,short DNA,2
PDB-CPX-103580,9kwb,1,short RNA,1
PDB-CPX-103591,6b40,1,short DNA,2
PDB-CPX-103612,9mqv,1,antibody,8
PDB-CPX-103623,7qgg,1,tRNA,2
PDB-CPX-103623,7qgg,1,peptide,1
PDB-CPX-103623,7qgg,1,short RNA,1
PDB-CPX-103624,7qvp,1,tRNA,4
PDB-CPX-103624,7qvp,1,mRNA,2
PDB-CPX-103649,5gzr,1,antibody,240
PDB-CPX-103650,5gzn,1,antibody,2
PDB-CPX-103650,5gzn,2,antibody,2
PDB-CPX-103650,5gzo,1,antibody,2
PDB-CPX-103650,5gzo,2,antibody,2
PDB-CPX-103673,5w3v,1,short RNA,2
PDB-CPX-103674,5w3v,2,short RNA,2
PDB-CPX-103680,5xog,1,short RNA,1
PDB-CPX-103681,6hos,2,peptide,1
PDB-CPX-103684,8ti6,1,peptide,1
PDB-CPX-103685,8v5y,1,peptide,1
PDB-CPX-103694,8jqn,1,antibody,4
PDB-CPX-103694,8jqs,1,antibody,4
PDB-CPX-103695,8jkf,1,antibody,8
PDB-CPX-103695,8jkh,1,antibody,8
PDB-CPX-103695,8jqm,1,antibody,4
PDB-CPX-103697,6o8w,1,tRNA,1
PDB-CPX-103697,6o8w,1,mRNA,1
PDB-CPX-103702,7nhk,1,tRNA,1
PDB-CPX-103702,7nhk,1,short RNA,1
PDB-CPX-103703,7p7s,1,tRNA,1
PDB-CPX-103703,7p7s,1,mRNA,1
PDB-CPX-103704,7p7t,1,tRNA,2
PDB-CPX-103704,7p7t,1,mRNA,1
PDB-CPX-103705,7p7u,1,tRNA,1
PDB-CPX-103705,7p7u,1,mRNA,1
PDB-CPX-103730,8jsl,1,short RNA,1
PDB-CPX-103730,8jsm,1,short RNA,1
PDB-CPX-103730,8jsn,1,short RNA,1
PDB-CPX-103731,8y3u,1,antibody,6
PDB-CPX-103739,7d3k,1,antibody,60
PDB-CPX-103741,7d3l,1,antibody,60
PDB-CPX-103742,7d3m,1,antibody,120
PDB-CPX-103743,8y0q,1,antibody,120
PDB-CPX-103744,6h9c,1,peptide,60
PDB-CPX-103799,9dm0,1,antibody,2
PDB-CPX-103827,8en0,1,antibody,1
PDB-CPX-103836,7pzy,1,tRNA,1
PDB-CPX-103836,7q0r,1,tRNA,1
PDB-CPX-103837,7q0p,1,tRNA,1
PDB-CPX-103843,8ogj,1,tRNA,1
PDB-CPX-103843,9g1z,1,tRNA,1
PDB-CPX-103844,9g30,1,tRNA,2
PDB-CPX-103845,9g6j,1,tRNA,2
PDB-CPX-103851,8q5i,1,short RNA,2
PDB-CPX-103921,8w2z,1,short DNA,1
PDB-CPX-103922,9auf,1,short DNA,1
PDB-CPX-103933,6hix,1,peptide,10
PDB-CPX-103934,6yxx,1,peptide,3
PDB-CPX-103959,7oii,1,tRNA,1
PDB-CPX-103959,7oii,1,mRNA,1
PDB-CPX-103977,8xpf,1,peptide,2
PDB-CPX-103983,8sbb,1,antibody,1
PDB-CPX-104002,8ifk,1,short DNA,1
PDB-CPX-104002,8ifk,1,short RNA,1
PDB-CPX-104002,8j8h,1,short DNA,1
PDB-CPX-104002,8j8h,1,short RNA,1
PDB-CPX-104002,8j9g,1,short DNA,1
PDB-CPX-104002,8j9g,1,short RNA,1
PDB-CPX-104002,8k34,1,short RNA,1
PDB-CPX-104002,8z92,1,short DNA,2
PDB-CPX-104002,8z92,2,short DNA,2
PDB-CPX-104002,8z96,1,short DNA,2
PDB-CPX-104002,9l9w,1,short DNA,2
PDB-CPX-104002,9l9x,1,short DNA,2
PDB-CPX-104003,8isz,1,short RNA,1
PDB-CPX-104004,8j9p,1,short DNA,2
PDB-CPX-104004,8j9p,1,short RNA,2
PDB-CPX-104005,8it0,1,short RNA,2
PDB-CPX-104006,8k9g,1,short RNA,2
PDB-CPX-104007,8ifl,1,short DNA,4
PDB-CPX-104007,8ifl,1,short RNA,4
PDB-CPX-104007,8ifm,1,short DNA,4
PDB-CPX-104007,8ifm,1,short RNA,4
PDB-CPX-104007,8jay,1,short DNA,4
PDB-CPX-104007,8jay,1,short RNA,4
PDB-CPX-104008,8it1,1,short RNA,4
PDB-CPX-104009,8u72,1,short RNA,4
PDB-CPX-104023,7oi3,1,short RNA,15
PDB-CPX-104026,5zlu,1,tRNA,1
PDB-CPX-104026,5zlu,1,short RNA,1
PDB-CPX-104028,8y1k,1,short DNA,2
PDB-CPX-104044,8z0k,1,short DNA,1
PDB-CPX-104045,8z0l,1,short DNA,1
PDB-CPX-104059,5jub,1,peptide,2
PDB-CPX-104059,5jub,1,short DNA,2
PDB-CPX-104063,5lqy,1,peptide,1
PDB-CPX-104064,5lqx,1,peptide,1
PDB-CPX-104073,9jsp,1,short DNA,1
PDB-CPX-104073,9jsp,1,short RNA,1
PDB-CPX-104074,9jsb,1,short RNA,2
PDB-CPX-104075,9jsz,1,short DNA,4
PDB-CPX-104075,9jsz,1,short RNA,4
PDB-CPX-104075,9jt2,1,short DNA,6
PDB-CPX-104075,9jt2,1,short RNA,4
PDB-CPX-104090,6t4q,1,tRNA,2
PDB-CPX-104090,6t4q,1,mRNA,1
PDB-CPX-104090,6t4q,1,peptide,1
PDB-CPX-104092,6q8y,1,tRNA,2
PDB-CPX-104092,6q8y,1,mRNA,1
PDB-CPX-104093,6t7i,1,tRNA,2
PDB-CPX-104093,6t7i,1,mRNA,1
PDB-CPX-104094,6xiq,1,tRNA,2
PDB-CPX-104094,6xiq,1,mRNA,1
PDB-CPX-104095,6xir,1,tRNA,2
PDB-CPX-104098,6woo,1,tRNA,1
PDB-CPX-104098,6woo,1,mRNA,1
PDB-CPX-104099,7osa,1,tRNA,1
PDB-CPX-104099,7osa,1,mRNA,1
PDB-CPX-104100,7rr5,1,tRNA,2
PDB-CPX-104100,7rr5,1,mRNA,1
PDB-CPX-104101,7osm,1,tRNA,2
PDB-CPX-104101,7osm,1,mRNA,1
PDB-CPX-104102,6t83,1,tRNA,2
PDB-CPX-104103,6sv4,1,tRNA,4
PDB-CPX-104113,8j4g,1,peptide,1
PDB-CPX-104113,8j4g,2,peptide,1
PDB-CPX-104118,8cbw,1,short RNA,28
PDB-CPX-104124,7zvc,1,peptide,1
PDB-CPX-104137,5tpw,1,antibody,2
PDB-CPX-104137,5tq0,1,antibody,2
PDB-CPX-104137,5tq2,1,antibody,2
PDB-CPX-104138,7te6,1,antibody,2
PDB-CPX-104138,7te6,2,antibody,2
PDB-CPX-104154,8g9l,1,short RNA,1
PDB-CPX-104155,8g9o,1,short DNA/RNA,1
PDB-CPX-104156,8v6g,1,short RNA,1
PDB-CPX-104157,8v6h,1,short RNA,1
PDB-CPX-104158,8v6i,1,short DNA/RNA,1
PDB-CPX-104159,8v6j,1,short DNA/RNA,1
PDB-CPX-104172,6tf9,1,peptide,16
PDB-CPX-104225,8rsu,1,peptide,1
PDB-CPX-104225,8rsv,1,peptide,1
PDB-CPX-104225,8rsv,2,peptide,1
PDB-CPX-104225,8rtc,1,peptide,1
PDB-CPX-104225,8rtc,2,peptide,1
PDB-CPX-104226,8rst,1,peptide,2
PDB-CPX-104252,8p10,1,peptide,1
PDB-CPX-104253,8p0y,1,peptide,1
PDB-CPX-104273,9jwn,1,short DNA,1
PDB-CPX-104293,6x89,1,peptide,1
PDB-CPX-104298,8zwg,1,antibody,2
PDB-CPX-104301,6kvo,1,short DNA,4
PDB-CPX-104301,6lct,1,short DNA,4
PDB-CPX-104329,5th3,1,short DNA,4
PDB-CPX-104329,5th3,2,short DNA,4
PDB-CPX-104339,8udg,1,antibody,4
PDB-CPX-104340,6v4n,1,antibody,8
PDB-CPX-104340,6v4o,1,antibody,8
PDB-CPX-104346,9l2k,1,antibody,2
PDB-CPX-104352,9b2c,1,antibody,3
PDB-CPX-104358,8zhq,1,antibody,4
PDB-CPX-104361,8u1c,1,antibody,8
PDB-CPX-104361,8u1q,1,antibody,8
PDB-CPX-104361,8u1s,1,antibody,8
PDB-CPX-104371,7unr,1,tRNA,1
PDB-CPX-104371,7unr,1,mRNA,1
PDB-CPX-104371,7unu,1,tRNA,1
PDB-CPX-104371,7unu,1,mRNA,1
PDB-CPX-104371,7unv,1,tRNA,1
PDB-CPX-104371,7unv,1,mRNA,1
PDB-CPX-104371,7unw,1,tRNA,1
PDB-CPX-104371,7unw,1,mRNA,1
PDB-CPX-104394,6vyh,1,antibody,2
PDB-CPX-104394,6wik,1,antibody,2
PDB-CPX-104395,6d9j,1,tRNA,1
PDB-CPX-104396,6d90,1,tRNA,1
PDB-CPX-104402,8hex,1,peptide,10
PDB-CPX-104423,6ad0,1,antibody,120
PDB-CPX-104431,8euq,1,antibody,2
PDB-CPX-104431,8euq,2,antibody,2
PDB-CPX-104432,9b7b,1,antibody,2
PDB-CPX-104432,9b7b,2,antibody,2
PDB-CPX-104434,9nig,1,antibody,2
PDB-CPX-104434,9nig,2,antibody,2
PDB-CPX-104434,9nig,3,antibody,2
PDB-CPX-104455,9kln,1,short DNA,1
PDB-CPX-104486,7wvg,1,antibody,6
PDB-CPX-104489,6ywe,1,tRNA,1
PDB-CPX-104489,6ywe,1,mRNA,1
PDB-CPX-104490,6ywy,1,tRNA,1
PDB-CPX-104490,6ywy,1,mRNA,1
PDB-CPX-104490,6ywy,1,peptide,1
PDB-CPX-104498,8sal,1,antibody,6
PDB-CPX-104499,8saq,1,antibody,6
PDB-CPX-104499,8sav,1,antibody,6
PDB-CPX-104500,8san,1,antibody,6
PDB-CPX-104502,8vgv,1,antibody,6
PDB-CPX-104503,7lua,1,antibody,4
PDB-CPX-104503,8dto,1,antibody,6
PDB-CPX-104503,8sat,1,antibody,6
PDB-CPX-104504,8sar,1,antibody,6
PDB-CPX-104504,8sas,1,antibody,6
PDB-CPX-104504,8saw,1,antibody,6
PDB-CPX-104504,8sax,1,antibody,6
PDB-CPX-104504,8say,1,antibody,6
PDB-CPX-104504,8sb0,1,antibody,6
PDB-CPX-104504,8sb1,1,antibody,6
PDB-CPX-104504,8sb2,1,antibody,6
PDB-CPX-104504,8sb3,1,antibody,6
PDB-CPX-104504,8sb5,1,antibody,6
PDB-CPX-104505,8vgw,1,antibody,6
PDB-CPX-104505,9aug,1,antibody,6
PDB-CPX-104505,9auh,1,antibody,6
